diacritic,pronunciation,label,values,triggers,weight
BOOKDIM_3,BOOKDIM,BOOKDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.800000000000002
BOOKDIM_4,BOOKDIM,BOOKDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.500000000000004
PENGUIN_1,PENGUIN,PENGUIN,set(),set(),10.1
PENGUIN_2,PENGUIN,PENGUIN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
GOATDIM_1,GOATDIM,GOATDIM,set(),set(),10.799999999999997
GOATDIM_2,GOATDIM,GOATDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.1
LITTLEONE_1,LITTLEONE,LITTLEONE,set(),set(),11.199999999999998
LITTLEONE_2,LITTLEONE,LITTLEONE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.7
KISSDIM_1,KISSDIM,KISSDIM,set(),set(),11.099999999999996
KISSDIM_2,KISSDIM,KISSDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.099999999999996
BALLOONDIM_1,BALLOONDIM,BALLOONDIM,set(),set(),13.09999999999999
BALLOONDIM_2,BALLOONDIM,BALLOONDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.999999999999995
null_36,null,nominalizer,{'o_1'},"{('a', frozenset({'+atomic'}))}",9.200000000000003
PLANET_1,PLANET,PLANET,set(),set(),10.1
PLANET_2,PLANET,PLANET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
LONE_1,LONE,LONE,set(),set(),10.2
LONE_2,LONE,LONE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.7
CRICKET_1,CRICKET,CRICKET,set(),set(),10.899999999999999
CRICKET_2,CRICKET,CRICKET,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
OWLB_1,OWLB,OWLB,set(),set(),10.399999999999999
OWLB_2,OWLB,OWLB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
OWLA_1,OWLA,OWLA,set(),set(),10.1
OWLA_2,OWLA,OWLA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
HAT_1,HAT,HAT,set(),set(),10.699999999999998
HAT_2,HAT,HAT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
JACKET_1,JACKET,JACKET,set(),set(),10.2
JACKET_2,JACKET,JACKET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.2
CHILD_1,CHILD,CHILD,set(),set(),10.2
CHILD_2,CHILD,CHILD,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
TURTLE_1,TURTLE,TURTLE,set(),set(),11.799999999999995
TURTLE_2,TURTLE,TURTLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",16.699999999999996
TRUNK_1,TRUNK,TRUNK,set(),set(),10.7
TRUNK_2,TRUNK,TRUNK,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
DRAWING_1,DRAWING,DRAWING,set(),set(),10.399999999999999
DRAWING_2,DRAWING,DRAWING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
LADENTABLE_1,LADENTABLE,LADENTABLE,set(),set(),11.2
LADENTABLE_2,LADENTABLE,LADENTABLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
STOMACH_1,STOMACH,STOMACH,set(),set(),12.999999999999995
STOMACH_2,STOMACH,STOMACH,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",17.499999999999996
BELLY_3,BELLY,BELLY,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
COACH_1,COACH,COACH,set(),set(),10.799999999999999
COACH_2,COACH,COACH,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.299999999999999
CARDIM_1,CARDIM,CARDIM,set(),set(),11.899999999999997
CARDIM_2,CARDIM,CARDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
TOKEN_1,TOKEN,TOKEN,set(),set(),10.299999999999999
TOKEN_2,TOKEN,TOKEN,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
HORNDIM_1,HORNDIM,HORNDIM,set(),set(),11.399999999999999
HORNDIM_2,HORNDIM,HORNDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
PACKAGEDIM_1,PACKAGEDIM,PACKAGEDIM,set(),set(),10.399999999999999
PACKAGEDIM_2,PACKAGEDIM,PACKAGEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PRINCE_1,PRINCE,PRINCE,set(),set(),11.599999999999998
PRINCE_2,PRINCE,PRINCE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.099999999999998
PRINCESS_1,PRINCESS,PRINCESS,set(),set(),10.799999999999999
PRINCESS_2,PRINCESS,PRINCESS,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.199999999999998
PACKAGEDIMDIM_1,PACKAGEDIMDIM,PACKAGEDIMDIM,set(),set(),10.6
PACKAGEDIMDIM_2,PACKAGEDIMDIM,PACKAGEDIMDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
SHOWER_1,SHOWER,SHOWER,set(),set(),10.6
SHOWER_2,SHOWER,SHOWER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
CLOWN_1,CLOWN,CLOWN,set(),set(),11.599999999999994
CLOWN_2,CLOWN,CLOWN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.099999999999996
DWARF_1,DWARF,DWARF,set(),set(),10.2
DWARF_2,DWARF,DWARF,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
DISGRACE_1,DISGRACE,DISGRACE,set(),set(),10.0
DISGRACE_2,DISGRACE,DISGRACE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
TELEPHONE_1,TELEPHONE,TELEPHONE,set(),set(),10.299999999999999
TELEPHONE_2,TELEPHONE,TELEPHONE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
SOMERSAULT_1,SOMERSAULT,SOMERSAULT,set(),set(),10.999999999999998
SOMERSAULT_2,SOMERSAULT,SOMERSAULT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.599999999999998
GATE_1,GATE,GATE,set(),set(),13.799999999999995
GATE_2,GATE,GATE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.299999999999995
COMBINATION_1,COMBINATION,COMBINATION,set(),set(),10.1
COMBINATION_2,COMBINATION,COMBINATION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.7
BUTTERFLY_1,BUTTERFLY,BUTTERFLY,set(),set(),10.899999999999999
BUTTERFLY_2,BUTTERFLY,BUTTERFLY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
LADYBIRD_1,LADYBIRD,LADYBIRD,set(),set(),10.1
LADYBIRD_2,LADYBIRD,LADYBIRD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PRIZE_1,PRIZE,PRIZE,set(),set(),10.0
PRIZE_2,PRIZE,PRIZE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
FIREPLACE_1,FIREPLACE,FIREPLACE,set(),set(),10.899999999999999
FIREPLACE_2,FIREPLACE,FIREPLACE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.099999999999998
WORD_1,WORD,WORD,set(),set(),10.899999999999999
WORD_2,WORD,WORD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.999999999999998
CROWN_1,CROWN,CROWN,set(),set(),11.999999999999996
CROWN_2,CROWN,CROWN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.999999999999996
PARROT_1,PARROT,PARROT,set(),set(),10.299999999999999
PARROT_2,PARROT,PARROT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
SONGDIM_1,SONGDIM,SONGDIM,set(),set(),10.7
SONGDIM_2,SONGDIM,SONGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
BISON_1,BISON,BISON,set(),set(),10.0
BISON_2,BISON,BISON,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
TRAIN_1,TRAIN,TRAIN,set(),set(),10.699999999999998
TRAIN_2,TRAIN,TRAIN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.699999999999994
TAIL_1,TAIL,TAIL,set(),set(),11.799999999999997
TAIL_2,TAIL,TAIL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.499999999999996
HAIR_1,HAIR,HAIR,set(),set(),10.2
HAIR_2,HAIR,HAIR,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.7
COLOR_1,COLOR,COLOR,set(),set(),10.399999999999999
COLOR_2,COLOR,COLOR,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
SWAN_1,SWAN,SWAN,set(),set(),11.299999999999995
SWAN_2,SWAN,SWAN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.299999999999995
SWAN_3,SWAN,SWAN,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.600000000000001
SWAN_4,SWAN,SWAN,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.200000000000001
FROG_1,FROG,FROG,set(),set(),10.899999999999999
FROG_2,FROG,FROG,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
MILKCOW_1,MILKCOW,MILKCOW,set(),set(),11.899999999999993
MILKCOW_2,MILKCOW,MILKCOW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",16.799999999999997
SEEDDIM_1,SEEDDIM,SEEDDIM,set(),set(),10.2
SEEDDIM_2,SEEDDIM,SEEDDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BABY_4,BABY,BABY,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.2
BABY_5,BABY,BABY,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BABY_6,BABY,BABY,set(),"{('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",11.0
CAR_3,CAR,CAR,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.9
CAR_4,CAR,CAR,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",12.3
null_37,null,atomic,{'-atomic'},set(),5.500000000000016
null_38,null,nominalizer,{'i_1'},"{('null', frozenset({'-atomic'}))}",30.70000000000018
TRUCK_1,TRUCK,TRUCK,set(),set(),10.499999999999998
TRUCK_2,TRUCK,TRUCK,set(),"{('null', frozenset({'-atomic'})), ('null', frozenset())}",9.8
BLOW_1,BLOW,BLOW,set(),set(),10.299999999999999
BLOW_2,BLOW,BLOW,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.799999999999999
NAPPY_1,NAPPY,NAPPY,set(),set(),10.599999999999998
NAPPY_2,NAPPY,NAPPY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
null_39,null,nominalizer,"{'i_1', 'a_2'}","{('a', frozenset({'+atomic'}))}",14.499999999999988
null_40,null,nominalizer,"{'i_1', 'a_2'}","{('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",14.199999999999989
null_41,null,nominalizer,"{'i_1', 'a_2'}","{('a', frozenset({'+atomic'})), ('null', frozenset({'-atomic'}))}",13.699999999999989
null_42,null,nominalizer,"{'i_1', 'a_2'}",set(),37.200000000000195
null_43,null,nominalizer,"{'i_1', 'a_2'}","{('i', frozenset({'-atomic'}))}",31.800000000000193
null_44,null,nominalizer,"{'i_1', 'a_2'}","{('null', frozenset({'-atomic'}))}",32.10000000000019
CYLINDER_1,CYLINDER,CYLINDER,set(),set(),10.2
CYLINDER_2,CYLINDER,CYLINDER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
LEGDIM_1,LEGDIM,LEGDIM,set(),set(),10.2
LEGDIM_2,LEGDIM,LEGDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",9.9
FOOTDIM_1,FOOTDIM,FOOTDIM,set(),set(),10.2
FOOTDIM_2,FOOTDIM,FOOTDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.7
LEGDIM_3,LEGDIM,LEGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
LEGDIM_4,LEGDIM,LEGDIM,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
TINDIM_1,TINDIM,TINDIM,set(),set(),10.0
TINDIM_2,TINDIM,TINDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
STRAWBERRY_1,STRAWBERRY,STRAWBERRY,set(),set(),11.599999999999996
STRAWBERRY_2,STRAWBERRY,STRAWBERRY,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.099999999999998
STRAWBERRYDIM_1,STRAWBERRYDIM,STRAWBERRYDIM,set(),set(),10.0
STRAWBERRYDIM_2,STRAWBERRYDIM,STRAWBERRYDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.399999999999999
FIGHT_1,FIGHT,FIGHT,set(),set(),12.799999999999997
FIGHT_2,FIGHT,FIGHT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.599999999999998
THING_3,THING,THING,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
THING_4,THING,THING,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.000000000000002
FOLD_1,FOLD,FOLD,set(),set(),10.1
FOLD_2,FOLD,FOLD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
FOLD_3,FOLD,FOLD,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
FOLD_4,FOLD,FOLD,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PIECEDIM_3,PIECEDIM,PIECEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.099999999999996
PIECEDIM_4,PIECEDIM,PIECEDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",11.3
PINCH_1,PINCH,PINCH,set(),set(),10.1
PINCH_2,PINCH,PINCH,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PAPER_3,PAPER,PAPER,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.499999999999998
PAPER_4,PAPER,PAPER,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",9.700000000000001
SHIRTADIM_1,SHIRTADIM,SHIRTADIM,set(),set(),10.2
SHIRTADIM_2,SHIRTADIM,SHIRTADIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
JACK_1,JACK,JACK,set(),set(),10.0
JACK_2,JACK,JACK,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
PIANO_1,PIANO,PIANO,set(),set(),10.399999999999999
PIANO_2,PIANO,PIANO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.299999999999999
null_45,null,nominalizer,"{'i_1', 'o_1'}","{('null', frozenset({'-atomic'}))}",11.599999999999994
RASCAL_1,RASCAL,RASCAL,set(),set(),10.6
RASCAL_2,RASCAL,RASCAL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
BED_1,BED,BED,set(),set(),10.1
BED_2,BED,BED,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
INSTANCE_1,INSTANCE,INSTANCE,set(),set(),14.599999999999994
INSTANCE_2,INSTANCE,INSTANCE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",15.399999999999993
KICKA_1,KICKA,KICKA,set(),set(),10.999999999999996
KICKA_2,KICKA,KICKA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
KICKA_3,KICKA,KICKA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.699999999999998
KICKA_4,KICKA,KICKA,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.200000000000001
HORSEDIM_3,HORSEDIM,HORSEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
HORSEDIM_4,HORSEDIM,HORSEDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
null_46,null,nominalizer,"{'i_1', 'o_1'}","{('null', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",10.7
FLAG_1,FLAG,FLAG,set(),set(),10.7
FLAG_2,FLAG,FLAG,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
FLAGDIM_1,FLAGDIM,FLAGDIM,set(),set(),11.799999999999997
FLAGDIM_2,FLAGDIM,FLAGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.999999999999998
STROLL_1,STROLL,STROLL,set(),set(),10.0
STROLL_2,STROLL,STROLL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
WALLB_1,WALLB,WALLB,set(),set(),10.1
WALLB_2,WALLB,WALLB,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
DISKETTE_1,DISKETTE,DISKETTE,set(),set(),10.7
DISKETTE_2,DISKETTE,DISKETTE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BATTERY_1,BATTERY,BATTERY,set(),set(),10.799999999999999
BATTERY_2,BATTERY,BATTERY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
ROW_1,ROW,ROW,set(),set(),10.1
ROW_2,ROW,ROW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
SONG_1,SONG,SONG,set(),set(),10.1
SONG_2,SONG,SONG,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
DISKETTE_3,DISKETTE,DISKETTE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
DISKETTE_4,DISKETTE,DISKETTE,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PIGEON_1,PIGEON,PIGEON,set(),set(),10.1
PIGEON_2,PIGEON,PIGEON,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SPARROWDIM_1,SPARROWDIM,SPARROWDIM,set(),set(),10.0
SPARROWDIM_2,SPARROWDIM,SPARROWDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
RABBITDIM_1,RABBITDIM,RABBITDIM,set(),set(),10.699999999999998
RABBITDIM_2,RABBITDIM,RABBITDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.099999999999998
APPLE_1,APPLE,APPLE,set(),set(),12.299999999999997
APPLE_2,APPLE,APPLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.699999999999998
PUPDIM_1,PUPDIM,PUPDIM,set(),set(),10.2
PUPDIM_2,PUPDIM,PUPDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PART_1,PART,PART,set(),set(),10.499999999999998
PART_2,PART,PART,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",13.199999999999998
HEDGEHOG_3,HEDGEHOG,HEDGEHOG,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.7
HEDGEHOG_4,HEDGEHOG,HEDGEHOG,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.8
EVENING_1,EVENING,EVENING,set(),set(),10.2
EVENING_2,EVENING,EVENING,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.2
FAMILY_1,FAMILY,FAMILY,set(),set(),10.799999999999999
FAMILY_2,FAMILY,FAMILY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
MAGPIE_1,MAGPIE,MAGPIE,set(),set(),10.1
MAGPIE_2,MAGPIE,MAGPIE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
HARE_1,HARE,HARE,set(),set(),10.599999999999998
HARE_2,HARE,HARE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.999999999999998
HARE_3,HARE,HARE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.6
HARE_4,HARE,HARE,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
null_47,null,nominalizer,"{'e_2', 'a_2'}","{('o', frozenset({'+atomic'}))}",9.8
null_48,null,nominalizer,"{'e_2', 'a_2'}","{('null', frozenset({'+atomic'}))}",10.1
DANDELION_1,DANDELION,DANDELION,set(),set(),10.2
DANDELION_2,DANDELION,DANDELION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.2
DANDELION_3,DANDELION,DANDELION,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
DANDELION_4,DANDELION,DANDELION,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
SNAKE_1,SNAKE,SNAKE,set(),set(),10.6
SNAKE_2,SNAKE,SNAKE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BAT_1,BAT,BAT,set(),set(),10.0
BAT_2,BAT,BAT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
NIGHT_1,NIGHT,NIGHT,set(),set(),10.1
NIGHT_2,NIGHT,NIGHT,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SHEEP_1,SHEEP,SHEEP,set(),set(),10.1
SHEEP_2,SHEEP,SHEEP,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.6
CHICK_3,CHICK,CHICK,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.700000000000001
CHICK_4,CHICK,CHICK,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.8
HEN_3,HEN,HEN,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.999999999999998
HEN_4,HEN,HEN,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
SNAILA_3,SNAILA,SNAILA,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
SNAILA_4,SNAILA,SNAILA,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",11.3
ANT_1,ANT,ANT,set(),set(),10.7
ANT_2,ANT,ANT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
WASP_1,WASP,WASP,set(),set(),10.299999999999999
WASP_2,WASP,WASP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.499999999999998
PIGDIM_1,PIGDIM,PIGDIM,set(),set(),10.2
PIGDIM_2,PIGDIM,PIGDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.7
TURKEY_1,TURKEY,TURKEY,set(),set(),10.7
TURKEY_2,TURKEY,TURKEY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
CARPETBEATER_1,CARPETBEATER,CARPETBEATER,set(),set(),10.1
CARPETBEATER_2,CARPETBEATER,CARPETBEATER,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.1
KNIFE_1,KNIFE,KNIFE,set(),set(),10.0
KNIFE_2,KNIFE,KNIFE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
POORONEDIM_1,POORONEDIM,POORONEDIM,set(),set(),10.0
POORONEDIM_2,POORONEDIM,POORONEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FISH_3,FISH,FISH,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.2
FISH_4,FISH,FISH,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CARROT_1,CARROT,CARROT,set(),set(),11.399999999999997
CARROT_2,CARROT,CARROT,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.299999999999999
CARROT_3,CARROT,CARROT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.899999999999997
CARROT_4,CARROT,CARROT,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
CANARY_1,CANARY,CANARY,set(),set(),10.1
CANARY_2,CANARY,CANARY,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.299999999999999
BLANKETDIM_1,BLANKETDIM,BLANKETDIM,set(),set(),10.7
BLANKETDIM_2,BLANKETDIM,BLANKETDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
KEYADIM_1,KEYADIM,KEYADIM,set(),set(),10.1
KEYADIM_2,KEYADIM,KEYADIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
CURVE_1,CURVE,CURVE,set(),set(),10.2
CURVE_2,CURVE,CURVE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.2
MOTO_1,MOTO,MOTO,set(),set(),10.399999999999999
MOTO_2,MOTO,MOTO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FEATHER_1,FEATHER,FEATHER,set(),set(),10.2
FEATHER_2,FEATHER,FEATHER,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FACE_1,FACE,FACE,set(),set(),11.599999999999998
FACE_2,FACE,FACE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.299999999999997
PUPIL_1,PUPIL,PUPIL,set(),set(),10.1
PUPIL_2,PUPIL,PUPIL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.7
TICKLE_1,TICKLE,TICKLE,set(),set(),10.0
TICKLE_2,TICKLE,TICKLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
POINT_1,POINT,POINT,set(),set(),13.799999999999995
POINT_2,POINT,POINT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.799999999999995
CREAM_1,CREAM,CREAM,set(),set(),10.0
CREAM_2,CREAM,CREAM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
UGGO_1,UGGO,UGGO,set(),set(),10.1
UGGO_2,UGGO,UGGO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SLIPPERB_1,SLIPPERB,SLIPPERB,set(),set(),10.899999999999999
SLIPPERB_2,SLIPPERB,SLIPPERB,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.499999999999998
FEATHER_3,FEATHER,FEATHER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FEATHER_4,FEATHER,FEATHER,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PENCIL_1,PENCIL,PENCIL,set(),set(),13.099999999999993
PENCIL_2,PENCIL,PENCIL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",15.299999999999994
CHAIRDIM_1,CHAIRDIM,CHAIRDIM,set(),set(),10.1
