diacritic,pronunciation,label,values,triggers,weight
BALLOONDIM_2,BALLOONDIM,BALLOONDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",14.8
null_34,null,nominalizer,{'o_1'},"{('a', frozenset({'+atomic'}))}",9.900000000000002
PLANET_1,PLANET,PLANET,set(),set(),10.0
PLANET_2,PLANET,PLANET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
SUN_1,SUN,SUN,set(),set(),10.9
SUN_2,SUN,SUN,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
CRICKET_1,CRICKET,CRICKET,set(),set(),10.700000000000001
CRICKET_2,CRICKET,CRICKET,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
OWLB_1,OWLB,OWLB,set(),set(),10.3
OWLB_2,OWLB,OWLB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
OWLA_1,OWLA,OWLA,set(),set(),10.0
OWLA_2,OWLA,OWLA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
HAT_1,HAT,HAT,set(),set(),9.8
HAT_2,HAT,HAT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
JACKET_1,JACKET,JACKET,set(),set(),10.5
JACKET_2,JACKET,JACKET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
null_35,null,nominalizer,"{'e_2', 'a_2'}","{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'}))}",20.200000000000006
CHILD_1,CHILD,CHILD,set(),set(),10.4
CHILD_2,CHILD,CHILD,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",9.9
TURTLE_1,TURTLE,TURTLE,set(),set(),11.900000000000002
TURTLE_2,TURTLE,TURTLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.0
TRUNK_1,TRUNK,TRUNK,set(),set(),9.9
TRUNK_2,TRUNK,TRUNK,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
DRAWING_1,DRAWING,DRAWING,set(),set(),9.8
DRAWING_2,DRAWING,DRAWING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
LADENTABLE_1,LADENTABLE,LADENTABLE,set(),set(),9.9
LADENTABLE_2,LADENTABLE,LADENTABLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
STOMACH_1,STOMACH,STOMACH,set(),set(),11.200000000000003
STOMACH_2,STOMACH,STOMACH,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.5
BELLY_3,BELLY,BELLY,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
COACH_1,COACH,COACH,set(),set(),9.9
COACH_2,COACH,COACH,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
CARDIM_1,CARDIM,CARDIM,set(),set(),10.3
CARDIM_2,CARDIM,CARDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
TOKEN_1,TOKEN,TOKEN,set(),set(),10.9
TOKEN_2,TOKEN,TOKEN,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.5
HORNDIM_1,HORNDIM,HORNDIM,set(),set(),10.4
HORNDIM_2,HORNDIM,HORNDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
PACKAGEDIM_1,PACKAGEDIM,PACKAGEDIM,set(),set(),9.9
PACKAGEDIM_2,PACKAGEDIM,PACKAGEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
PRINCE_1,PRINCE,PRINCE,set(),set(),10.600000000000001
PRINCE_2,PRINCE,PRINCE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.5
PRINCESS_1,PRINCESS,PRINCESS,set(),set(),9.700000000000001
PRINCESS_2,PRINCESS,PRINCESS,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.5
PACKAGEDIMDIM_1,PACKAGEDIMDIM,PACKAGEDIMDIM,set(),set(),10.0
PACKAGEDIMDIM_2,PACKAGEDIMDIM,PACKAGEDIMDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
SHOWER_1,SHOWER,SHOWER,set(),set(),10.5
SHOWER_2,SHOWER,SHOWER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
CLOWN_1,CLOWN,CLOWN,set(),set(),11.100000000000001
CLOWN_2,CLOWN,CLOWN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",19.0
DWARF_1,DWARF,DWARF,set(),set(),10.4
DWARF_2,DWARF,DWARF,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
DISGRACE_1,DISGRACE,DISGRACE,set(),set(),9.9
DISGRACE_2,DISGRACE,DISGRACE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TELEPHONE_1,TELEPHONE,TELEPHONE,set(),set(),10.700000000000001
TELEPHONE_2,TELEPHONE,TELEPHONE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
SOMERSAULT_1,SOMERSAULT,SOMERSAULT,set(),set(),10.3
SOMERSAULT_2,SOMERSAULT,SOMERSAULT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
GATE_1,GATE,GATE,set(),set(),12.200000000000001
GATE_2,GATE,GATE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.5
COMBINATION_1,COMBINATION,COMBINATION,set(),set(),10.5
COMBINATION_2,COMBINATION,COMBINATION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.5
BUTTERFLY_1,BUTTERFLY,BUTTERFLY,set(),set(),10.9
BUTTERFLY_2,BUTTERFLY,BUTTERFLY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
LADYBIRD_1,LADYBIRD,LADYBIRD,set(),set(),10.0
LADYBIRD_2,LADYBIRD,LADYBIRD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
PRIZE_1,PRIZE,PRIZE,set(),set(),10.5
PRIZE_2,PRIZE,PRIZE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
FIREPLACE_1,FIREPLACE,FIREPLACE,set(),set(),10.4
FIREPLACE_2,FIREPLACE,FIREPLACE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
WORD_1,WORD,WORD,set(),set(),10.8
WORD_2,WORD,WORD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
CROWN_1,CROWN,CROWN,set(),set(),10.200000000000001
CROWN_2,CROWN,CROWN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.0
null_36,null,nominalizer,{'e_2'},"{('i', frozenset({'-atomic'}))}",20.700000000000045
PARROT_1,PARROT,PARROT,set(),set(),10.3
PARROT_2,PARROT,PARROT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
SONGDIM_1,SONGDIM,SONGDIM,set(),set(),10.5
SONGDIM_2,SONGDIM,SONGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.4
BISON_1,BISON,BISON,set(),set(),10.5
BISON_2,BISON,BISON,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
null_37,null,nominalizer,"{'i_1', 'o_1'}","{('a', frozenset({'+atomic'}))}",8.900000000000004
TRAIN_1,TRAIN,TRAIN,set(),set(),11.600000000000001
TRAIN_2,TRAIN,TRAIN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",17.0
TAIL_1,TAIL,TAIL,set(),set(),11.8
TAIL_2,TAIL,TAIL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.5
HAIR_1,HAIR,HAIR,set(),set(),10.0
HAIR_2,HAIR,HAIR,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.5
null_38,null,nominalizer,"{'e_2', 'a_2'}","{('e', frozenset({'+atomic'}))}",9.600000000000005
null_39,null,nominalizer,"{'e_2', 'a_2'}","{('e', frozenset({'-atomic'})), ('e', frozenset({'+atomic'}))}",10.900000000000004
null_40,null,nominalizer,"{'e_2', 'a_2'}","{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.900000000000002
COLOR_1,COLOR,COLOR,set(),set(),9.700000000000001
COLOR_2,COLOR,COLOR,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SWAN_1,SWAN,SWAN,set(),set(),10.500000000000002
SWAN_2,SWAN,SWAN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.5
SWAN_3,SWAN,SWAN,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SWAN_4,SWAN,SWAN,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",12.0
FROG_1,FROG,FROG,set(),set(),10.8
FROG_2,FROG,FROG,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
MILKCOW_1,MILKCOW,MILKCOW,set(),set(),10.500000000000002
MILKCOW_2,MILKCOW,MILKCOW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.5
SEEDDIM_1,SEEDDIM,SEEDDIM,set(),set(),10.5
SEEDDIM_2,SEEDDIM,SEEDDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
BABY_4,BABY,BABY,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BABY_5,BABY,BABY,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
BABY_6,BABY,BABY,set(),"{('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",9.8
CAR_3,CAR,CAR,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CAR_4,CAR,CAR,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",15.5
null_41,null,atomic,{'-atomic'},set(),13.700000000000006
null_42,null,nominalizer,{'i_1'},"{('null', frozenset({'-atomic'}))}",24.5000000000001
TRUCK_1,TRUCK,TRUCK,set(),set(),9.8
TRUCK_2,TRUCK,TRUCK,set(),"{('null', frozenset({'-atomic'})), ('null', frozenset())}",10.5
BLOW_1,BLOW,BLOW,set(),set(),10.4
BLOW_2,BLOW,BLOW,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",9.9
NAPPY_1,NAPPY,NAPPY,set(),set(),10.4
NAPPY_2,NAPPY,NAPPY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
null_43,null,nominalizer,"{'i_1', 'o_1'}","{('null', frozenset({'-atomic'}))}",13.09999999999999
CYLINDER_1,CYLINDER,CYLINDER,set(),set(),10.4
CYLINDER_2,CYLINDER,CYLINDER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
null_44,null,nominalizer,"{'i_1', 'o_1'}","{('o', frozenset({'+atomic'})), ('null', frozenset({'-atomic'}))}",19.799999999999997
LEGDIM_1,LEGDIM,LEGDIM,set(),set(),9.9
LEGDIM_2,LEGDIM,LEGDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FOOTDIM_1,FOOTDIM,FOOTDIM,set(),set(),10.0
FOOTDIM_2,FOOTDIM,FOOTDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.5
LEGDIM_3,LEGDIM,LEGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
LEGDIM_4,LEGDIM,LEGDIM,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TINDIM_1,TINDIM,TINDIM,set(),set(),10.0
TINDIM_2,TINDIM,TINDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
STRAWBERRY_1,STRAWBERRY,STRAWBERRY,set(),set(),10.500000000000002
STRAWBERRY_2,STRAWBERRY,STRAWBERRY,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.4
STRAWBERRYDIM_1,STRAWBERRYDIM,STRAWBERRYDIM,set(),set(),11.5
STRAWBERRYDIM_2,STRAWBERRYDIM,STRAWBERRYDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
null_45,null,nominalizer,"{'e_2', 'a_2'}","{('e', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",9.400000000000004
null_46,null,nominalizer,"{'e_2', 'a_2'}","{('null', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",9.900000000000004
FIGHT_1,FIGHT,FIGHT,set(),set(),10.0
FIGHT_2,FIGHT,FIGHT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.0
null_47,null,nominalizer,"{'a_3', 'e_2'}",set(),21.80000000000005
null_48,null,nominalizer,"{'a_3', 'e_2'}","{('e', frozenset({'-atomic'}))}",19.70000000000002
THING_3,THING,THING,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
THING_4,THING,THING,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",10.800000000000002
FOLD_1,FOLD,FOLD,set(),set(),9.9
FOLD_2,FOLD,FOLD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
FOLD_3,FOLD,FOLD,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FOLD_4,FOLD,FOLD,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PIECEDIM_3,PIECEDIM,PIECEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.4
PIECEDIM_4,PIECEDIM,PIECEDIM,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.9
PINCH_1,PINCH,PINCH,set(),set(),10.0
PINCH_2,PINCH,PINCH,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
PAPER_3,PAPER,PAPER,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.0
PAPER_4,PAPER,PAPER,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",12.0
SHIRTADIM_1,SHIRTADIM,SHIRTADIM,set(),set(),10.4
SHIRTADIM_2,SHIRTADIM,SHIRTADIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
JACK_1,JACK,JACK,set(),set(),10.0
JACK_2,JACK,JACK,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.5
PIANO_1,PIANO,PIANO,set(),set(),10.3
PIANO_2,PIANO,PIANO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
RASCAL_1,RASCAL,RASCAL,set(),set(),10.4
RASCAL_2,RASCAL,RASCAL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BED_1,BED,BED,set(),set(),9.9
BED_2,BED,BED,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.5
INSTANCE_1,INSTANCE,INSTANCE,set(),set(),10.600000000000001
INSTANCE_2,INSTANCE,INSTANCE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",16.8
KICKA_1,KICKA,KICKA,set(),set(),10.200000000000001
KICKA_2,KICKA,KICKA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
KICKA_3,KICKA,KICKA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.4
KICKA_4,KICKA,KICKA,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.9
HORSEDIM_3,HORSEDIM,HORSEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
HORSEDIM_4,HORSEDIM,HORSEDIM,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.4
FLAG_1,FLAG,FLAG,set(),set(),10.4
FLAG_2,FLAG,FLAG,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
FLAGDIM_1,FLAGDIM,FLAGDIM,set(),set(),9.400000000000002
FLAGDIM_2,FLAGDIM,FLAGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
STROLL_1,STROLL,STROLL,set(),set(),10.0
STROLL_2,STROLL,STROLL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
WALLB_1,WALLB,WALLB,set(),set(),9.9
WALLB_2,WALLB,WALLB,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
DISKETTE_1,DISKETTE,DISKETTE,set(),set(),9.9
DISKETTE_2,DISKETTE,DISKETTE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
BATTERY_1,BATTERY,BATTERY,set(),set(),9.9
BATTERY_2,BATTERY,BATTERY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
ROW_1,ROW,ROW,set(),set(),9.9
ROW_2,ROW,ROW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.4
SONG_1,SONG,SONG,set(),set(),9.600000000000001
SONG_2,SONG,SONG,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
DISKETTE_3,DISKETTE,DISKETTE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
DISKETTE_4,DISKETTE,DISKETTE,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PIGEON_1,PIGEON,PIGEON,set(),set(),10.5
PIGEON_2,PIGEON,PIGEON,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SPARROWDIM_1,SPARROWDIM,SPARROWDIM,set(),set(),9.9
SPARROWDIM_2,SPARROWDIM,SPARROWDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
RABBITDIM_1,RABBITDIM,RABBITDIM,set(),set(),11.8
RABBITDIM_2,RABBITDIM,RABBITDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
APPLE_1,APPLE,APPLE,set(),set(),10.8
APPLE_2,APPLE,APPLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.0
PUPDIM_1,PUPDIM,PUPDIM,set(),set(),10.0
PUPDIM_2,PUPDIM,PUPDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.0
PART_1,PART,PART,set(),set(),9.700000000000001
PART_2,PART,PART,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.4
HEDGEHOG_3,HEDGEHOG,HEDGEHOG,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
HEDGEHOG_4,HEDGEHOG,HEDGEHOG,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.8
EVENING_1,EVENING,EVENING,set(),set(),9.9
EVENING_2,EVENING,EVENING,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
FAMILY_1,FAMILY,FAMILY,set(),set(),10.3
FAMILY_2,FAMILY,FAMILY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
MAGPIE_1,MAGPIE,MAGPIE,set(),set(),10.5
MAGPIE_2,MAGPIE,MAGPIE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
HARE_1,HARE,HARE,set(),set(),9.700000000000001
HARE_2,HARE,HARE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",12.0
HARE_3,HARE,HARE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
HARE_4,HARE,HARE,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
DANDELION_1,DANDELION,DANDELION,set(),set(),9.9
DANDELION_2,DANDELION,DANDELION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.5
DANDELION_3,DANDELION,DANDELION,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
DANDELION_4,DANDELION,DANDELION,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SNAKE_1,SNAKE,SNAKE,set(),set(),10.0
SNAKE_2,SNAKE,SNAKE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
BAT_1,BAT,BAT,set(),set(),10.5
BAT_2,BAT,BAT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
NIGHT_1,NIGHT,NIGHT,set(),set(),10.4
NIGHT_2,NIGHT,NIGHT,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SHEEP_1,SHEEP,SHEEP,set(),set(),10.0
SHEEP_2,SHEEP,SHEEP,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
CHICK_3,CHICK,CHICK,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
CHICK_4,CHICK,CHICK,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",11.100000000000001
HEN_3,HEN,HEN,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.5
HEN_4,HEN,HEN,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",12.0
SNAILA_3,SNAILA,SNAILA,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
SNAILA_4,SNAILA,SNAILA,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",10.9
null_49,null,nominalizer,"{'a_3', 'e_2', 'a_2'}","{('e', frozenset({'-atomic'}))}",12.599999999999994
null_50,null,nominalizer,"{'a_3', 'e_2', 'a_2'}","{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'}))}",16.599999999999998
null_51,null,nominalizer,"{'a_3', 'e_2', 'a_2'}","{('e', frozenset({'-atomic'})), ('e', frozenset({'+atomic'}))}",9.900000000000002
null_52,null,nominalizer,"{'a_3', 'e_2', 'a_2'}","{('e', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",9.400000000000002
null_53,null,nominalizer,"{'a_3', 'e_2', 'a_2'}","{('null', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",11.100000000000001
ANT_1,ANT,ANT,set(),set(),9.8
ANT_2,ANT,ANT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
WASP_1,WASP,WASP,set(),set(),10.700000000000001
WASP_2,WASP,WASP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PIGDIM_1,PIGDIM,PIGDIM,set(),set(),9.9
PIGDIM_2,PIGDIM,PIGDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
TURKEY_1,TURKEY,TURKEY,set(),set(),9.9
TURKEY_2,TURKEY,TURKEY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
CARPETBEATER_1,CARPETBEATER,CARPETBEATER,set(),set(),10.0
CARPETBEATER_2,CARPETBEATER,CARPETBEATER,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",11.0
KNIFE_1,KNIFE,KNIFE,set(),set(),9.8
KNIFE_2,KNIFE,KNIFE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
POORONEDIM_1,POORONEDIM,POORONEDIM,set(),set(),9.9
POORONEDIM_2,POORONEDIM,POORONEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
FISH_3,FISH,FISH,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
FISH_4,FISH,FISH,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.9
CARROT_1,CARROT,CARROT,set(),set(),10.3
CARROT_2,CARROT,CARROT,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.9
CARROT_3,CARROT,CARROT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.9
CARROT_4,CARROT,CARROT,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
CANARY_1,CANARY,CANARY,set(),set(),11.5
CANARY_2,CANARY,CANARY,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BLANKETDIM_1,BLANKETDIM,BLANKETDIM,set(),set(),9.9
BLANKETDIM_2,BLANKETDIM,BLANKETDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
KEYADIM_1,KEYADIM,KEYADIM,set(),set(),10.5
KEYADIM_2,KEYADIM,KEYADIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
null_54,null,nominalizer,"{'e_2', 'a_2'}","{('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",19.299999999999997
null_55,null,nominalizer,"{'a_3', 'e_2', 'a_2'}","{('a', frozenset({'+atomic'}))}",15.199999999999996
CURVE_1,CURVE,CURVE,set(),set(),10.5
CURVE_2,CURVE,CURVE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
MOTO_1,MOTO,MOTO,set(),set(),9.700000000000001
MOTO_2,MOTO,MOTO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",11.0
FEATHER_1,FEATHER,FEATHER,set(),set(),10.0
FEATHER_2,FEATHER,FEATHER,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
FACE_1,FACE,FACE,set(),set(),10.4
FACE_2,FACE,FACE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.5
PUPIL_1,PUPIL,PUPIL,set(),set(),10.0
PUPIL_2,PUPIL,PUPIL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.0
TICKLE_1,TICKLE,TICKLE,set(),set(),10.0
TICKLE_2,TICKLE,TICKLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
POINT_1,POINT,POINT,set(),set(),11.200000000000001
POINT_2,POINT,POINT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.0
CREAM_1,CREAM,CREAM,set(),set(),10.0
CREAM_2,CREAM,CREAM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
UGGO_1,UGGO,UGGO,set(),set(),9.9
UGGO_2,UGGO,UGGO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SLIPPERB_1,SLIPPERB,SLIPPERB,set(),set(),10.9
SLIPPERB_2,SLIPPERB,SLIPPERB,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
FEATHER_3,FEATHER,FEATHER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
FEATHER_4,FEATHER,FEATHER,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
null_56,null,nominalizer,"{'a_3', 'e_2', 'a_2'}",set(),14.999999999999998
PENCIL_1,PENCIL,PENCIL,set(),set(),11.600000000000001
PENCIL_2,PENCIL,PENCIL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",15.0
CHAIRDIM_1,CHAIRDIM,CHAIRDIM,set(),set(),9.9
CHAIRDIM_2,CHAIRDIM,CHAIRDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
NECKDIM_1,NECKDIM,NECKDIM,set(),set(),9.9
NECKDIM_2,NECKDIM,NECKDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
RINGA_3,RINGA,RINGA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
